cliente_id,sku,fecha,unidades_inventario,kilos_inventario,sell_in_unidades,sell_in_kilos,sell_in_valor,sell_out_unidades,sell_out_kilos,sell_out_valor,cum_si_u,cum_so_u,cum_si_k,cum_so_k,inv_unidades_cierre,inv_kilos_cierre,inv_negativa_flag,inv_kilos_cierre_clip,avg_diario_30d_kilos,sell_out_kilos_30d,doh_30d,mes,cliente,canal,regional,zona,ciudad,formato_cliente,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,anio_mes
C001,110101,2025-08-31,97,14.55,0.0,0.0,0.0,8.0,1.2,116640.0,1362.0,1409.0,204.3,208.554,50.0,10.29600000000002,False,10.29600000000002,0.86,25.8,11.972093023255837,2025-08-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-08
C014,900104,2025-08-31,74,5.92,0.0,0.0,0.0,5.0,0.4,46520.0,1066.0,1119.0,84.776,87.437,21.0,3.2590000000000003,False,3.2590000000000003,0.3893333333333333,11.68,8.370719178082194,2025-08-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C001,900104,2025-08-31,106,8.48,0.0,0.0,0.0,6.0,0.48,56810.0,1674.0,1721.0,133.92,135.46200000000002,59.0,6.93799999999996,False,6.93799999999996,0.608,18.24,11.41118421052625,2025-08-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C016,120101,2025-08-31,92,0.0,0.0,0.0,0.0,6.0,1.5,61570.0,1328.0,1381.0,332.0,335.5,39.0,-3.5,True,0.0,1.2916666666666667,38.75,0.0,2025-08-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-08
C004,120101,2025-08-31,269,67.25,0.0,0.0,0.0,21.0,5.25,193160.0,4558.0,4733.0,1139.5,1166.44,94.0,40.309999999999945,False,40.309999999999945,4.916666666666667,147.5,8.198644067796598,2025-08-01,Descuento Ya,Hard Discount,Centro,Bogotá y Sabana,Bogotá,Discounter,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-08
C006,300102,2025-08-31,97,22.31,0.0,0.0,0.0,5.0,1.15,43300.0,1523.0,1565.0,350.29,356.5,55.0,16.100000000000023,False,16.100000000000023,1.4873333333333332,44.62,10.824742268041254,2025-08-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-08
C001,900103,2025-08-31,112,8.96,0.0,0.0,0.0,8.0,0.64,85190.0,1420.0,1494.0,102.4,118.24000000000001,38.0,-6.8799999999999955,True,0.0,0.5146666666666666,15.44,0.0,2025-08-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C014,110103,2025-08-31,64,9.6,0.0,0.0,0.0,2.0,0.3,29580.0,1125.0,1158.0,168.75,171.0,31.0,7.349999999999994,False,7.349999999999994,0.67,20.1,10.970149253731334,2025-08-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-08
C013,110108,2025-08-31,15,2.25,0.0,0.0,0.0,1.0,0.15,17130.0,230.0,232.0,34.5,33.762,13.0,2.9879999999999995,False,2.9879999999999995,0.15,4.5,19.919999999999998,2025-08-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,MANCHEGO CUÑA MONTE AZUL 150G,0.15,UND,MANCHEGO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-08
C012,110101,2025-08-31,18,2.7,0.0,0.0,0.0,0.0,0.0,0.0,272.0,280.0,40.8,40.638,10.0,2.862000000000002,False,2.862000000000002,0.15499999999999997,4.6499999999999995,18.464516129032273,2025-08-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-08
C001,110107,2025-08-31,61,7.625,0.0,0.0,0.0,6.0,0.75,79690.0,1161.0,1153.0,145.125,142.2,69.0,10.550000000000011,False,10.550000000000011,0.5958333333333333,17.875,17.706293706293724,2025-08-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,CAMEMBERT CUÑA MONTE AZUL 125G,0.125,UND,CAMEMBERT,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-08
C003,110102,2025-08-31,54,8.1,0.0,0.0,0.0,0.0,0.0,0.0,885.0,884.0,132.75,131.346,55.0,9.50399999999999,False,9.50399999999999,0.5549999999999999,16.65,17.12432432432431,2025-08-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-08
C014,900103,2025-08-31,71,5.68,0.0,0.0,0.0,6.0,0.48,63870.0,1032.0,1091.0,82.56,86.19800000000001,12.0,2.0420000000000016,False,2.0420000000000016,0.3733333333333333,11.2,5.469642857142862,2025-08-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C002,120104,2025-08-31,82,16.4,0.0,0.0,0.0,3.0,0.6,24760.0,1378.0,1398.0,275.6,277.104,62.0,14.896000000000015,False,14.896000000000015,1.2466666666666666,37.4,11.948663101604291,2025-08-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-08
C014,110106,2025-08-31,51,6.375,0.0,0.0,0.0,4.0,0.5,53080.0,834.0,843.0,104.25,104.28,42.0,6.344999999999999,False,6.344999999999999,0.3958333333333333,11.875,16.029473684210526,2025-08-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-08
C006,120101,2025-08-31,133,33.25,0.0,0.0,0.0,6.0,1.5,55200.0,2839.0,2823.0,709.75,695.34,149.0,47.65999999999997,False,47.65999999999997,3.316666666666667,99.5,14.369849246231146,2025-08-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-08
C016,110114,2025-08-31,55,13.75,0.0,0.0,0.0,2.0,0.5,48650.0,825.0,854.0,197.25,211.25,26.0,-0.25,True,0.0,0.75,22.5,0.0,2025-08-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-08
C002,300102,2025-08-31,97,22.31,0.0,0.0,0.0,2.0,0.46,18790.0,1224.0,1253.0,281.52,285.43,68.0,18.399999999999977,False,18.399999999999977,1.3416666666666666,40.25,13.714285714285698,2025-08-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-08
C013,110107,2025-08-31,12,1.5,0.0,0.0,0.0,1.0,0.125,14170.0,159.0,162.0,18.25,20.26,9.0,-0.5100000000000016,True,0.0,0.12083333333333333,3.625,0.0,2025-08-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,CAMEMBERT CUÑA MONTE AZUL 125G,0.125,UND,CAMEMBERT,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-08
C006,900102,2025-08-31,75,6.0,0.0,0.0,0.0,6.0,0.48,54250.0,1135.0,1166.0,83.6,91.68,44.0,-2.0800000000000125,True,0.0,0.36800000000000005,11.040000000000001,0.0,2025-08-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C017,190101,2025-08-31,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,False,0.0,0.0,0.0,,2025-08-01,RapiExpress,E-commerce,Centro,Bogotá y Sabana,Bogotá,Quick Commerce,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,2025-08
C014,110105,2025-08-31,60,9.0,0.0,0.0,0.0,5.0,0.75,72210.0,900.0,920.0,135.0,136.212,40.0,7.788000000000011,False,7.788000000000011,0.6649999999999999,19.95,11.71127819548874,2025-08-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,PROVOLONE TAJADO LOMA DORADA 150G,0.15,UND,PROVOLONE,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-08
C005,120104,2025-08-31,145,29.0,0.0,0.0,0.0,8.0,1.6,58400.0,2681.0,2693.0,536.2,529.4,133.0,35.80000000000007,False,35.80000000000007,2.5,75.0,14.320000000000027,2025-08-01,PrecioListo,Hard Discount,Antioquia,Valle de Aburrá,Medellín,Discounter,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-08
C016,110112,2025-08-31,136,13.6,0.0,0.0,0.0,7.0,0.7,48060.0,1624.0,1710.0,162.4,169.316,50.0,6.6839999999999975,False,6.6839999999999975,0.7666666666666665,22.999999999999996,8.718260869565215,2025-08-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-08
C003,110101,2025-08-31,51,7.65,0.0,0.0,0.0,3.0,0.45,43040.0,929.0,950.0,132.9,142.512,30.0,-1.961999999999989,True,0.0,0.61,18.3,0.0,2025-08-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-08
C002,900102,2025-08-31,86,6.88,0.0,0.0,0.0,4.0,0.32,38440.0,2362.0,2396.0,188.96,190.452,52.0,5.388000000000005,False,5.388000000000005,0.43733333333333335,13.120000000000001,12.320121951219523,2025-08-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C012,900104,2025-08-31,26,2.08,0.0,0.0,0.0,0.0,0.0,0.0,279.0,286.0,22.32,22.8,19.0,1.5999999999999979,False,1.5999999999999979,0.09066666666666666,2.7199999999999998,17.647058823529388,2025-08-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C004,900102,2025-08-31,149,11.92,0.0,0.0,0.0,6.0,0.48,52460.0,2376.0,2395.0,171.44,184.425,130.0,-1.0650000000000261,True,0.0,0.888,26.64,0.0,2025-08-01,Descuento Ya,Hard Discount,Centro,Bogotá y Sabana,Bogotá,Discounter,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C013,900103,2025-08-31,18,1.44,0.0,0.0,0.0,0.0,0.0,0.0,347.0,342.0,27.76,27.04,23.0,2.1600000000000037,False,2.1600000000000037,0.128,3.8400000000000003,16.87500000000003,2025-08-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C016,190102,2025-08-31,20,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,17.0,8.5,False,8.5,0.0,0.0,,2025-08-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,2025-08
C001,110102,2025-08-31,87,13.05,0.0,0.0,0.0,11.0,1.65,158350.0,1540.0,1556.0,231.0,229.026,71.0,15.024000000000001,False,15.024000000000001,1.07,32.1,14.041121495327102,2025-08-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-08
C018,130104,2025-08-31,188,28.2,0.0,0.0,0.0,15.0,2.25,83170.0,3005.0,3074.0,450.75,450.006,119.0,28.944000000000017,False,28.944000000000017,1.95,58.5,14.843076923076932,2025-08-01,Cadena Uno,Hard Discount,Occidente,Valle del Cauca,Cali,Discounter,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-08
C003,900103,2025-08-31,54,4.32,0.0,0.0,0.0,1.0,0.08,11020.0,844.0,854.0,57.12,67.421,44.0,-5.981000000000009,True,0.0,0.2826666666666667,8.48,0.0,2025-08-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C016,900103,2025-08-31,66,5.28,0.0,0.0,0.0,4.0,0.32,43680.0,823.0,868.0,62.4,68.64,21.0,-0.960000000000008,True,0.0,0.336,10.08,0.0,2025-08-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C012,900101,2025-08-31,24,1.92,0.0,0.0,0.0,2.0,0.16,22350.0,341.0,360.0,27.28,27.36,5.0,1.8400000000000034,False,1.8400000000000034,0.13333333333333333,4.0,13.800000000000026,2025-08-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C014,110110,2025-08-31,33,11.88,0.0,0.0,0.0,4.0,1.44,135330.0,475.0,500.0,171.0,177.48,8.0,5.400000000000006,False,5.400000000000006,0.672,20.16,8.035714285714294,2025-08-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-08
C003,110112,2025-08-31,120,12.0,0.0,0.0,0.0,6.0,0.6,41300.0,4212.0,4318.0,421.2,427.2,14.0,6.0,False,6.0,0.84,25.2,7.142857142857143,2025-08-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-08
C015,900102,2025-08-31,12,0.96,0.0,0.0,0.0,4.0,0.32,37860.0,216.0,219.0,16.8,17.36,9.0,0.40000000000000213,False,0.40000000000000213,0.10666666666666667,3.2,3.7500000000000195,2025-08-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C005,110112,2025-08-31,205,20.5,0.0,0.0,0.0,11.0,1.1,69520.0,3408.0,3437.0,340.8,341.22,176.0,20.079999999999984,False,20.079999999999984,1.4433333333333331,43.3,13.912240184757497,2025-08-01,PrecioListo,Hard Discount,Antioquia,Valle de Aburrá,Medellín,Discounter,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-08
C003,110114,2025-08-31,60,15.0,0.0,0.0,0.0,2.0,0.5,48250.0,876.0,909.0,219.0,223.44,27.0,10.560000000000002,False,10.560000000000002,0.9583333333333334,28.75,11.01913043478261,2025-08-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-08
C015,130101,2025-08-31,29,4.35,0.0,0.0,0.0,0.0,0.0,0.0,499.0,507.0,71.4,74.526,21.0,1.2240000000000038,False,1.2240000000000038,0.29,8.7,4.220689655172427,2025-08-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-08
C002,110114,2025-08-31,66,16.5,0.0,0.0,0.0,4.0,1.0,96880.0,806.0,841.0,201.5,209.27,31.0,8.72999999999999,False,8.72999999999999,0.875,26.25,9.977142857142846,2025-08-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-08
C003,300101,2025-08-31,69,15.87,0.0,0.0,0.0,3.0,0.69,26610.0,1299.0,1337.0,298.77,302.45,31.0,12.189999999999998,False,12.189999999999998,1.2573333333333332,37.72,9.69512195121951,2025-08-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-08
C001,300101,2025-08-31,170,39.1,0.0,0.0,0.0,6.0,0.0,55140.0,2098.0,2147.0,440.151,490.13,121.0,-10.878999999999962,True,0.0,2.024,60.72,0.0,2025-08-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-08
C001,130103,2025-08-31,158,45.504,0.0,0.0,0.0,9.0,2.592,72730.0,2429.0,2445.0,699.552,690.912,142.0,54.144000000000005,False,54.144000000000005,2.9472000000000005,88.41600000000001,18.37133550488599,2025-08-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-08
C012,110110,2025-08-31,8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,45.36,43.92,8.0,4.32,False,4.32,0.144,4.319999999999999,30.000000000000004,2025-08-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-08
C016,190101,2025-08-31,16,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,11.0,4.4,False,4.4,0.02666666666666667,0.8,165.0,2025-08-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,2025-08
C014,110107,2025-08-31,58,7.25,0.0,0.0,0.0,2.0,0.25,26090.0,801.0,811.0,88.375,99.47,48.0,-3.844999999999999,True,0.0,0.44583333333333336,13.375,0.0,2025-08-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,CAMEMBERT CUÑA MONTE AZUL 125G,0.125,UND,CAMEMBERT,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-08
C014,120101,2025-08-31,115,28.75,0.0,0.0,0.0,8.0,2.0,82400.0,2236.0,2218.0,535.0,550.13,133.0,13.620000000000005,False,13.620000000000005,2.4583333333333335,73.75,5.540338983050849,2025-08-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-08
C012,900102,2025-08-31,24,1.92,0.0,0.0,0.0,0.0,0.0,0.0,300.0,309.0,24.0,24.56,15.0,1.360000000000003,False,1.360000000000003,0.13333333333333333,4.0,10.200000000000022,2025-08-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C018,120104,2025-08-31,104,20.8,0.0,0.0,0.0,4.0,0.8,28850.0,2226.0,2213.0,445.2,431.992,117.0,34.00799999999998,False,34.00799999999998,1.846666666666667,55.400000000000006,18.415884476534284,2025-08-01,Cadena Uno,Hard Discount,Occidente,Valle del Cauca,Cali,Discounter,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-08
C013,900104,2025-08-31,21,1.68,0.0,0.0,0.0,1.0,0.08,10000.0,212.0,226.0,16.96,18.006,7.0,0.6340000000000003,False,0.6340000000000003,0.09866666666666667,2.96,6.425675675675679,2025-08-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C003,900104,2025-08-31,92,7.36,0.0,0.0,0.0,3.0,0.24,27260.0,1154.0,1188.0,92.32,92.611,58.0,7.068999999999988,False,7.068999999999988,0.3706666666666667,11.120000000000001,19.071043165467593,2025-08-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-08
C003,190103,2025-08-31,19,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.7999999999999998,16.0,9.600000000000001,False,9.600000000000001,0.0,0.0,,2025-08-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,2025-08
C006,130101,2025-08-31,242,36.3,0.0,0.0,0.0,11.0,1.65,56070.0,4724.0,4779.0,708.6,707.922,187.0,36.97799999999995,False,36.97799999999995,3.0300000000000002,90.9,12.203960396039587,2025-08-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-08
C012,110108,2025-08-31,16,2.4,0.0,0.0,0.0,1.0,0.15,17560.0,226.0,237.0,33.9,35.25,5.0,1.0499999999999972,False,1.0499999999999972,0.12499999999999999,3.7499999999999996,8.399999999999979,2025-08-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,MANCHEGO CUÑA MONTE AZUL 150G,0.15,UND,MANCHEGO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-08
